,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
676,O espírito da aventura,texto de Cidália Fernandes ; il. de Jorge Miguel,"Lisboa : Plátano, 2009",34,Antes 2017,9 - 11 anos,Literatura,texto de Cidália Fernandes , il. de Jorge Miguel
677,Crimes quase perfeitos : mini-mistérios para tu resolveres,texto Inácio Pignatelli ; il. Manuela Bacelar,ISBN: 978-972-36-0953-0,34,Antes 2017,9 - 11 anos,Literatura,texto Inácio Pignatelli , il. Manuela Bacelar
678,Um Auto à República,Vera Roquete ; il. de Rita Antunes,"Alfragide : Oficina do Livro, 2009",35,Antes 2017,9 - 11 anos,Literatura,Vera Roquete , il. de Rita Antunes
679,Lembranças da chuva,Alexandre Parafita ; il. Fátima Buco,"Alfragide : Texto, 2009",35,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Fátima Buco
680,O senhor que vivia na lua : e outras histórias divertidas,Rita Taborda Duarte & Luís Henriques,ISBN: 978-972-21-2041-8,35,Antes 2017,9 - 11 anos,Literatura,Rita Taborda Duarte & Luís Henriques,
681,"Diabos, diabritos e outros mafarricos  : contos e lendas de tradição oral",Ana Cristina Leonardo... [et al.] ; coord. Pedro Sena-Lino,"Porto : Porto Ed., 2009",35,Antes 2017,9 - 11 anos,Literatura,Ana Cristina Leonardo... [et al.] , coord. Pedro Sena-Lino
682,Fred e Maria,Antoine de Saint-Exupéry ; com aguarelas do autor,"Lisboa : Presença, 2009",35,Antes 2017,9 - 11 anos,Literatura,Antoine de Saint-Exupéry , com aguarelas do autor
683,"Princesas, príncipes, fadas e piratas com problemas",Daniel Defoe ; pref. de J. M. Coetzee ; trad. Miguel Serras Pereira,ISBN: 978-989-641-133-6,35,Antes 2017,9 - 11 anos,Literatura,Daniel Defoe , pref. de J. M. Coetzee ; trad. Miguel Serras Pereira
684,O principezinho,Alice Vieira ; il. Afonso Cruz,"Lisboa : Texto, 2009",35,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. Afonso Cruz
685,Robinson Crusoé,"Benedita Stingl ; il. Ana Stingl, Luís Henrique Stingl","[S.l.] : Novembro, 2009",35,Antes 2017,9 - 11 anos,Literatura,Benedita Stingl ," il. Ana Stingl, Luís Henrique Stingl"
686,Livro com cheiro a baunilha,Júlio Isidro ; il. Inês do Carmo,"Alfragide : Asa II, 2009",35,Antes 2017,9 - 11 anos,Literatura,Júlio Isidro , il. Inês do Carmo
687,A ponte dos sonhos : estórias com rima,Susana Teles Margarido ; il. Marília Ascenso e Fedra Santos,ISBN: 978-989-96363-1-6,35,Antes 2017,9 - 11 anos,Literatura,Susana Teles Margarido , il. Marília Ascenso e Fedra Santos
688,A nova arca de Noé : cabem sempre mais cinco,Thea Feldman ; il. John Loter ; trad. Marta Nazaré,"Alfragide : Dom Quixote, 2009",35,Antes 2017,9 - 11 anos,Literatura,Thea Feldman , il. John Loter ; trad. Marta Nazaré
689,"Sou diferente, sou fantástico!",Elisabete Vieira Canha de Andrade ; pref. S.A.R. Isabel de Bragança,"Alfragide : Texto, 2009",35,Antes 2017,9 - 11 anos,Literatura,Elisabete Vieira Canha de Andrade , pref. S.A.R. Isabel de Bragança
690,Aventura num dia de chuva,selec. e trad. Wang Suoying e Ana Cristina Alves ; il. Daniel Silvestre da Silva,ISBN: 978-972-21-1981-8,35,Antes 2017,9 - 11 anos,Literatura,selec. e trad. Wang Suoying e Ana Cristina Alves , il. Daniel Silvestre da Silva
691,"Saber ser, saber estar : etiqueta para crianças : um conto",textos Alice Rios ; il. Alexandra Duque,ISBN: 978-972-8257-90-3,35,Antes 2017,9 - 11 anos,Literatura,textos Alice Rios , il. Alexandra Duque
692,Mitos e lendas da terra do dragão,Daniel Defoe,"Mem Martins : Europa-América, 2009",35,Antes 2017,9 - 11 anos,Literatura,Daniel Defoe,
693,Os borlububos e os sem-abrigo,C. S. Lewis ; il. Pauline Baynes ; trad. Ana Falcão Bastos ; rev. Carlos Grifo Babo,"Barcarena : Presença, 2009-",35,Antes 2017,9 - 11 anos,Literatura,C. S. Lewis , il. Pauline Baynes ; trad. Ana Falcão Bastos ; rev. Carlos Grifo Babo
694,Robinson Crusoé,Alexandre Parafita ; il. Miguel Gabriel,"Lisboa : Plátano, 2009",35,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Miguel Gabriel
695,As crónicas de Nárnia,Inês de Barros Baptista ; il. Vera Pyrrait,"Porto : Ambar, 2009",35,Antes 2017,9 - 11 anos,Literatura,Inês de Barros Baptista , il. Vera Pyrrait
696,Contos ao vento com demónios dentro,Luísa Dacosta ; il. Cristina Valadas,"Alfragide : Asa II, 2009",35,Antes 2017,9 - 11 anos,Literatura,Luísa Dacosta , il. Cristina Valadas
697,Pede um desejo,textos de Margarida Fonseca Santos ; il. Afonso Cruz,ISBN: 978-972-47-3946-5,35,Antes 2017,9 - 11 anos,Literatura,textos de Margarida Fonseca Santos , il. Afonso Cruz
698,Sonhos na palma da mão,Jim Sukach ; il. Lucy Corvino,"Lisboa : Replicação, 2009",36,Antes 2017,9 - 11 anos,Literatura,Jim Sukach , il. Lucy Corvino
699,Chamem-lhes nomes,Laura Owen e Korky Paul  ; trad. Gonçalo Terra,"Lisboa : Gradiva, 2009",36,Antes 2017,9 - 11 anos,Literatura,Laura Owen e Korky Paul  , trad. Gonçalo Terra
700,Incríveis puzzles policiais : mini-mistérios emocionantes do detective resolvetudo,H. E. Marshall,"Lisboa : Vega, 2009",36,Antes 2017,9 - 11 anos,Literatura,H. E. Marshall,
701,"Sorri, Mimi !",Jeremy Strong ; il. Rowan Clifford ; trad. Cristina Queiroz,ISBN: 978-972-26-2925-6,36,Antes 2017,9 - 11 anos,Literatura,Jeremy Strong , il. Rowan Clifford ; trad. Cristina Queiroz
702,Guilherme Tell : o herói dos Alpes,"Antonio Amago, Nuria Rodríguez","Matosinhos : Quinovi, 2009",36,Antes 2017,9 - 11 anos,Literatura,"Antonio Amago, Nuria Rodríguez",
703,Procura-se! a cadela cem-à-hora,Carlos Couceiro ; il. Frederico Sá Pinto,"Coimbra : Minerva, 2009",36,Antes 2017,9 - 11 anos,Literatura,Carlos Couceiro , il. Frederico Sá Pinto
704,Bemol saltitante e o mistério Stradivarius,Susana Teles Margarido ; il. Sandra Serra,ISBN: 978-989-8031-44-0,36,Antes 2017,9 - 11 anos,Literatura,Susana Teles Margarido , il. Sandra Serra
705,Fábulas : do tempo presente... e do tempo futuro,Ana Maria Magalhães... [et al.] ; il. Joana Gomes,"Alfragide : Texto, 2009",36,Antes 2017,9 - 11 anos,Literatura,Ana Maria Magalhães... [et al.] , il. Joana Gomes
706,Um Natal encantado,Valerie Thomas ; il. Korky Paul ; trad. Helena Rafael,Lisboa : Gradiva 2009,36,Antes 2017,9 - 11 anos,Literatura,Valerie Thomas , il. Korky Paul ; trad. Helena Rafael
707,Contos de um mundo com esperança,uma história de Alice Cardoso ; il. por Chico,"Alfragide : Nova Gaia, 2009",36,Antes 2017,9 - 11 anos,Literatura,uma história de Alice Cardoso , il. por Chico
708,O tapete voador da Mimi,"Carla Machado, Miguel Gonçalves",ISBN: 978-989-8333-01-8,36,Antes 2017,9 - 11 anos,Literatura,"Carla Machado, Miguel Gonçalves",
709,Os óculos do Pai Natal,Alice Cardoso ; il. por Sandra Serra,"Alfragide : Nova Gaia, 2009",36,Antes 2017,9 - 11 anos,Literatura,Alice Cardoso , il. por Sandra Serra
710,Para onde vão as ideias que esquecemos? : e outras histórias,texto Menena Cottin ; il. Rosana Faria,"Figueira da Foz : Bruaá, 2009",36,Antes 2017,9 - 11 anos,Literatura,texto Menena Cottin , il. Rosana Faria
711,Alana : e o casal Patolas,Vera Morgado ; il. Karla Fernandez,ISBN: 978-989-636-412-0,36,Antes 2017,9 - 11 anos,Literatura,Vera Morgado , il. Karla Fernandez
712,O livro negro das cores [ Documento Braille ],Valerie Thomas ; il. Korky Paul ; trad. Gonçalo Terra,Lisboa : Gradiva 2009,36,Antes 2017,9 - 11 anos,Literatura,Valerie Thomas , il. Korky Paul ; trad. Gonçalo Terra
713,A zebra das riscas verdes,Carmen Gil e Elena Odriozola ; trad. Dora Isabel Batalim,"Pontevedra : OQO Ed., 2009",36,Antes 2017,9 - 11 anos,Literatura,Carmen Gil e Elena Odriozola , trad. Dora Isabel Batalim
714,O computador da Mimi,texto de Joan e Albert Vinyoli ; il. Sara Ruano,"Corroios : Didáctica, 2009",36,Antes 2017,9 - 11 anos,Literatura,texto de Joan e Albert Vinyoli , il. Sara Ruano
715,A princesa que bocejava a toda a hora,"J. R. R. Tolkien ; trad, Rita Guerra",ISBN: 978-972-1-06044-9,36,Antes 2017,9 - 11 anos,Literatura,J. R. R. Tolkien ," trad, Rita Guerra"
716,O grande livro das princesas,contos de Eugénia Martins ; il. Idalina Dionísio ,"Rio Tinto : Lugar da Palavra, 2009",36,Antes 2017,9 - 11 anos,Literatura,contos de Eugénia Martins , il. Idalina Dionísio 
717,A lenda de Sigurd e Gudrún,texto de Raquel Saiz ; il. Maja Celija ,"Pontevedra : OQO Ed., D.L. 2009",36,Antes 2017,9 - 11 anos,Literatura,texto de Raquel Saiz , il. Maja Celija 
718,O dragão Napoleão e o senhor Tostão ; O dragão Napoleão e o rei Artur,Alice Cardoso ; il. Sandra Serra,"Maia : Nova Gaia, 2009",37,Antes 2017,9 - 11 anos,Literatura,Alice Cardoso , il. Sandra Serra
719,Que aguaceiro!,"Antonio Iturbe, Alex Omist ","Cascais : Vogais & Companhia, 2009",37,Antes 2017,9 - 11 anos,Literatura,"Antonio Iturbe, Alex Omist ",
720,Alana : a bailarina da água,Adelheid Dahimène ; il. Heide Stollinger,"Lisboa : Orfeu Negro, 2009",37,Antes 2017,9 - 11 anos,Literatura,Adelheid Dahimène , il. Heide Stollinger
721,Um ajudante de muita ajuda,Alice Vieira ; il. de Raquel Pinheiro,"Alfragide : Texto, 2009",37,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. de Raquel Pinheiro
722,Burros,António Torrado ; il. Maria João Lopes,"Porto : Civilização, 2009",37,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Maria João Lopes
723,Livro com cheiro a canela,Luísa Ducla Soares ; il. Fátima Afonso,"Porto : Civilização, cop. 2009",37,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Fátima Afonso
724,Cantiga do caçador e outras histórias tradicionais portuguesas contadas de novo,"Antonio Iturbe, Alex Omist ","Cascais : Vogais & Companhia, 2009",37,Antes 2017,9 - 11 anos,Literatura,"Antonio Iturbe, Alex Omist ",
725,Há sempre uma estrela no Natal,"Ana Maria Magalhães, Isabel Alçada ; il. Danuta Wojciechowska","Alfragide : Caminho, imp. 2009",37,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Danuta Wojciechowska
726,A múmia desaparecida,António Mota ; il. José Saraiva,"Canelas : Gailivro, 2009",37,Antes 2017,9 - 11 anos,Literatura,António Mota , il. José Saraiva
727,Três fábulas,"Irmãos Grimm, Lisbeth Zwerger","Porto : Ambar, 2009",37,Antes 2017,9 - 11 anos,Literatura,"Irmãos Grimm, Lisbeth Zwerger",
728,Abada de histórias,texto de Manfred Mai ; il. de Rolf Bunse ; trad. e adapt. de Helena Silva e Inês Mendes Moreira,"Porto : Asa, 2009",37,Antes 2017,9 - 11 anos,Literatura,texto de Manfred Mai , il. de Rolf Bunse ; trad. e adapt. de Helena Silva e Inês Mendes Moreira
729,Hansel & Gretel,Maria Conceição Galveia Ferreira ; il. João Tavares,"Alfragide : Nova Gaia, 2009",37,Antes 2017,9 - 11 anos,Literatura,Maria Conceição Galveia Ferreira , il. João Tavares
730,Histórias de Natal de 1-2-3 minutos,Júlio Isidro ; il. Inês do Carmo,"Porto : Asa, 2009",37,Antes 2017,9 - 11 anos,Literatura,Júlio Isidro , il. Inês do Carmo
731,Alcança quem não cansa,José Jorge Letria + André Letria,"Lisboa : Dom Quixote, 2009",37,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria + André Letria,
732,O planeta de cristal : primos especiais e espaciais,José Jorge Letria ; il. Sandra Serra,"Alfragide : Texto, 2009",37,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Sandra Serra
733,Letras & letrias,Luísa Ducla Soares ; il. Melo António,"Porto : Civilização, imp. 2009",37,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Melo António
734,Vamos a votos!,António Torrado ; il. Alain Corbel,"Porto : Asa, 2009",37,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Alain Corbel
735,O dragão,adapt. Arianna Candell ; il. Daniel Howarth,"Lisboa : Presença, 2009",37,Antes 2017,9 - 11 anos,Literatura,adapt. Arianna Candell , il. Daniel Howarth
736,A cerejeira da Lua e outras histórias chinesas,Matilde Rosa Araújo ; il. Maria Keil,"Lisboa : Livros Horizonte, 2009",37,Antes 2017,9 - 11 anos,Literatura,Matilde Rosa Araújo , il. Maria Keil
737,Pinocchio = Pinóquio : inglês-português,Teresa Lobato de Faria ; il. João Moreno,"Alfragide : Oficina do Livro, 2009",37,Antes 2017,9 - 11 anos,Literatura,Teresa Lobato de Faria , il. João Moreno
738,O palhaço verde : novela infantil,Manuel Alegre ; il. Danuta Wojciechowska,"Alfragide : Dom Quixote, 2009",38,Antes 2017,9 - 11 anos,Literatura,Manuel Alegre , il. Danuta Wojciechowska
739,A fadinha do lago,Alice Vieira ; il. Sandra Serra,"Lisboa : Texto, 2009",38,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. Sandra Serra
740,O príncipe do rio,Alice Vieira ; il. Alain Corbel,"Alfragide : Caminho, imp. 2009",38,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. Alain Corbel
741,Livro com cheiro a caramelo,Ana Saldanha ; il. Madalena Matoso,"Alfragide : Caminho, imp. 2009",38,Antes 2017,9 - 11 anos,Literatura,Ana Saldanha , il. Madalena Matoso
742,Contos e lendas de Macau,texto Ana Saldanha ; il. Gémeo Luís,"[Lisboa] : Caminho, imp. 2009",38,Antes 2017,9 - 11 anos,Literatura,texto Ana Saldanha , il. Gémeo Luís
743,Ninguém dá prendas ao Pai Natal,texto Sara Rodrigues ; il. Chico,"Alfragide : Nova Gaia, 2009",38,Antes 2017,9 - 11 anos,Literatura,texto Sara Rodrigues , il. Chico
744,Mais ou menos meio metro...,Rui Almeida Paiva,"Porto : Trinta Por Uma Linha, 2009",38,Antes 2017,9 - 11 anos,Literatura,Rui Almeida Paiva,
745,O leão que não sabia ser mau,Frances Hodgson Burnett ; retold by Anne Collins ; il. Carmen de Andrés,ISBN: 978-1-4082-0952-3,38,Antes 2017,9 - 11 anos,Literatura,Frances Hodgson Burnett , retold by Anne Collins ; il. Carmen de Andrés
746,A mala rápida do senhor parado,Anne Collins ; il. Isaac M del Rivero,ISBN: 978-1-4082-0959-2,38,Antes 2017,9 - 11 anos,Literatura,Anne Collins , il. Isaac M del Rivero
747,The secret garden,Paul Kieve ; il. Peter Bailey,"Alfragide : Dom Quixote, 2009",38,Antes 2017,9 - 11 anos,Literatura,Paul Kieve , il. Peter Bailey
748,The cup in the forest,Ângelo da Silva ; il. José Emídio,"Leça de Palmeira : Letras & Coisas, 2009",38,Antes 2017,9 - 11 anos,Literatura,Ângelo da Silva , il. José Emídio
749,Hocus pocus : uma história de mágicos magníficos e dos seus feitos espantosos,José Jorge Letria ; il. Afonso Cruz,"Alfragide : Texto, 2009",38,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Afonso Cruz
750,A história de Inês de Castro,José Jorge Letria ; il. Daniel Silva,"Lisboa : Texto, 2009",38,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Daniel Silva
751,Machado dos Santos : o herói da rotunda : o homem que fez triunfar a República,ed. Maria Jorge Vilar de Figueiredo e Teresa Belo ; il. Duarte Belo,ISBN: 978-972-37-1402-9,38,Antes 2017,9 - 11 anos,Literatura,ed. Maria Jorge Vilar de Figueiredo e Teresa Belo , il. Duarte Belo
752,O livro que só queria ser lido,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques","Lisboa : Caminho, 2009",38,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
753,O príncipe-urso doce de laranja : história popular,adapt e il. de Elza Mesquita e Ana Pereira ; a partir do conto de António Sérgio,"Braga : Vogais & Companhia, 2009",38,Antes 2017,9 - 11 anos,Literatura,adapt e il. de Elza Mesquita e Ana Pereira , a partir do conto de António Sérgio
754,Piratas e corsários,"recolha e adapt. de Tiago Salgueiro ; il. Elsa Navarro, José M. Saraiva, Rui Castro","Alfragide : Gailivro, 2009",38,Antes 2017,9 - 11 anos,Literatura,recolha e adapt. de Tiago Salgueiro ," il. Elsa Navarro, José M. Saraiva, Rui Castro"
755,História da baleia,texto e il. Sérgio Godinho,"Lisboa : Assírio & Alvim, 2009",38,Antes 2017,9 - 11 anos,Literatura,texto e il. Sérgio Godinho,
756,Anedotas da escola ilustradas,texto de Carlos Rebelo  ; il. de Jorge Miguel,"Lisboa : Plátano, 2009",38,Antes 2017,9 - 11 anos,Literatura,texto de Carlos Rebelo  , il. de Jorge Miguel
757,O pequeno livro dos medos,Anik Le Ray ; il. Rebecca Dautrermer ; trad. Lucília Carvalho,ISBN: 978-972-659-483-3,38,Antes 2017,9 - 11 anos,Literatura,Anik Le Ray , il. Rebecca Dautrermer ; trad. Lucília Carvalho
758,Lendas da história de Portugal,adapt. em prosa do poema épico de frei José de Santa Rita Durão por João de Barros ; il. André Letria,"Lisboa : Sá da Costa, 2009",39,Antes 2017,9 - 11 anos,Literatura,adapt. em prosa do poema épico de frei José de Santa Rita Durão por João de Barros , il. André Letria
759,Rafael e o segredo de Leonor,org. Luís Menezes... [et al.],"Viseu : Escola Superior de Educação de Viseu, 2009",39,Antes 2017,9 - 11 anos,Literatura,org. Luís Menezes... [et al.],
760,O caramuru : aventuras prodigiosas de um português colonizador do Brasil,"Steve Smallman, Joelle Dreidemy ; trad. Nuno Marques e Suzana Ramos","Lisboa : Dinalivro, 2009",39,Antes 2017,9 - 11 anos,Literatura,"Steve Smallman, Joelle Dreidemy ", trad. Nuno Marques e Suzana Ramos
761,Histórias com... matemática,texto José Jorge Letria ; il. João Abel Manta,"Lisboa : Terramar, 2009",39,Antes 2017,9 - 11 anos,Literatura,texto José Jorge Letria , il. João Abel Manta
762,A ovelhinha que veio para o jantar,João Aguiar ; capa e il. António Jorge Gonçalves,"Porto : Asa, 2009",39,Antes 2017,9 - 11 anos,Literatura,João Aguiar , capa e il. António Jorge Gonçalves
763,O 25 de Abril contado às crianças... e aos outros,adapt. livre da obra de Jonathan Swift por João de Barros ; il. André Letria,"Lisboa : Sá da Costa, 2009",39,Antes 2017,9 - 11 anos,Literatura,adapt. livre da obra de Jonathan Swift por João de Barros , il. André Letria
764,Um estranho Natal,Júlio Verne ; il.Emile Bayard e A. de Neuville,ISBN: 978-972-1-06042-5,39,Antes 2017,9 - 11 anos,Literatura,Júlio Verne , il.Emile Bayard e A. de Neuville
765,Viagens de Gulliver,"recolha e adapt. Tiago Salgueiro ; il. Elsa Navarro, José Saraiva","Alfragide : Gailivro, 2009",39,Antes 2017,9 - 11 anos,Literatura,recolha e adapt. Tiago Salgueiro ," il. Elsa Navarro, José Saraiva"
766,À volta da lua,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques","Lisboa : Caminho, 2009",39,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
767,Anedotas de elefantes ilustradas,António Mota ; il. Elsa Fernandes,"Alfragide : Gailivro, 2009",39,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Elsa Fernandes
768,Natal! Natal! : cinco histórias e uma peça de teatro,textos de António Mota ; il. por Elsa Fernandes,"Vila Nova de Gaia : Gailivro, 2009-     ",39,Antes 2017,9 - 11 anos,Literatura,textos de António Mota , il. por Elsa Fernandes
769,O livro dos provérbios 2,António Mota ; il. Elsa Fernandes,"Alfragide : Gailivro, 2009",39,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Elsa Fernandes
770,O livro dos trava-línguas,Alexandre Parafita ; il. Miguel Gabriel,"Cruz Quebrada : Oficina do Livro, 2008",39,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Miguel Gabriel
771,O livro dos exageros,Alexandre Parafita ; il. Bruno Santos,"Alfragide : Texto, 2008",39,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Bruno Santos
772,O tesouro dos maruxinhos : mitos e lendas para os mais novos,Álvaro Magalhães ; il. Danuta Wojciechowska,"Porto : Asa, 2008",39,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães , il. Danuta Wojciechowska
773,Memórias de um cavalinho de pau,"Gail Herman ; versão port. Maria Isabel de Mendonça Soares ; il. Judith Holmes Clarke, Adrienne Brown e Charles Pickens",ISBN: 978-972-22-2789-6,39,Antes 2017,9 - 11 anos,Literatura,Gail Herman ," versão port. Maria Isabel de Mendonça Soares ; il. Judith Holmes Clarke, Adrienne Brown e Charles Pickens"
774,Hipopóptimos : uma história de amor,org. e abertura José Viale Moutinho ; il. Fedra Santos,"Porto : Afrontamento, 2008",39,Antes 2017,9 - 11 anos,Literatura,org. e abertura José Viale Moutinho , il. Fedra Santos
775,Dulce e o bolo mágico,Álvaro Magalhães ; il. António Modesto,"Porto : Asa, 2008",39,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães , il. António Modesto
776,O livrinho das adivinhas,Rosário Alçada Araújo ; il. Catarina França,"Vila Nova de Gaia : Gailivro, 2008",39,Antes 2017,9 - 11 anos,Literatura,Rosário Alçada Araújo , il. Catarina França
777,O homem que não queria sonhar e outras histórias,Tiago Rebelo ; il. Danuta Wojciechowska,"Barcarena : Presença, 2008",39,Antes 2017,9 - 11 anos,Literatura,Tiago Rebelo , il. Danuta Wojciechowska
